4-20-2023 15:17:05-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.7.2\resources\resources\3d\engine\editor\assets\chunks background: #aaff85; color: #000; color: #000;
4-20-2023 17:32:24-debug: // ---- build task Generate md5AssetsMap from suffixMap to settings ----
4-20-2023 17:32:24-debug: // ---- build task Generate md5AssetsMap from suffixMap to settings ---- (1ms)
4-20-2023 17:32:24-debug: run build task Generate md5AssetsMap from suffixMap to settings success in 1 ms √15%
4-20-2023 17:32:36-debug: refresh db internal success
4-20-2023 17:32:37-debug: asset-db:worker-effect-data-processing (174ms)
4-20-2023 17:32:37-debug: refresh db assets success
4-20-2023 17:32:37-debug: asset-db:refresh-all-database (217ms)
4-20-2023 17:32:53-debug: refresh db internal success
4-20-2023 17:32:54-debug: asset-db:worker-effect-data-processing (134ms)
4-20-2023 17:32:54-debug: refresh db assets success
4-20-2023 17:32:54-debug: asset-db:refresh-all-database (182ms)
4-20-2023 17:33:48-debug: refresh db internal success
4-20-2023 17:33:48-debug: asset-db:worker-effect-data-processing (169ms)
4-20-2023 17:33:48-debug: %cImport%c: C:\Users\ADMIN\OneDrive\Máy tính\SudokuMain2\SudokuMain2\assets\Script\GameController.tsbackground: #aaff85; color: #000;color: #000;
4-20-2023 17:33:48-debug: refresh db assets success
4-20-2023 17:33:48-debug: asset-db:refresh-all-database (217ms)
4-20-2023 17:33:49-debug: Query all assets info in project
4-20-2023 17:33:49-debug: BuildAssetLibrary query-assets with assets 477
4-20-2023 17:33:49-debug: init custom config: keepNodeUuid: false, useCache: true
4-20-2023 17:33:49-debug:   Number of all scripts: 7
4-20-2023 17:33:49-debug:   Number of other assets: 329
4-20-2023 17:33:49-debug: // ---- build task Query asset bundle ----
4-20-2023 17:33:49-debug: Process: heapTotal 220.59MB heapUsed 195.01MB rss 175.18MB
4-20-2023 17:33:49-debug:   Number of all scenes: 2
4-20-2023 17:33:49-debug: Query asset bundle start0%
4-20-2023 17:33:49-debug: // ---- build task Query asset bundle ---- (9ms)
4-20-2023 17:33:49-debug: run build task Query asset bundle success in 9 ms √3%
4-20-2023 17:33:49-debug: Process: heapTotal 219.84MB heapUsed 192.73MB rss 174.70MB
4-20-2023 17:33:49-debug: Query and organize assets start3%
4-20-2023 17:33:49-debug: // ---- build task Query and organize assets ----
4-20-2023 17:33:49-debug: init bundle assets
4-20-2023 17:33:49-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,ff9be190-20a4-4e48-b68c-76e3c7cff085,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,9361fd90-ba52-4f84-aa93-6e878fd576ca,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
4-20-2023 17:33:49-debug: Number of scenes: 2
4-20-2023 17:33:49-debug: // ---- build task Query and organize assets ---- (4ms)
4-20-2023 17:33:49-debug: Organize scripts start7%
4-20-2023 17:33:49-debug: run build task Query and organize assets success in 4 ms √7%
4-20-2023 17:33:49-debug: sort script group...
4-20-2023 17:33:49-debug: // ---- build task Organize scripts ----
4-20-2023 17:33:49-debug: Process: heapTotal 219.84MB heapUsed 192.86MB rss 174.73MB
4-20-2023 17:33:49-debug: // ---- build task Organize scripts ---- (1ms)
4-20-2023 17:33:49-debug: run build task Organize scripts success in 1 ms √10%
4-20-2023 17:33:49-debug: Process: heapTotal 219.84MB heapUsed 192.90MB rss 174.69MB
4-20-2023 17:33:49-debug: // ---- build task Init settings and config ----
4-20-2023 17:33:49-debug: Init settings and config start10%
4-20-2023 17:33:49-debug: builder.tasks.settings.macro does not defined in i18n
4-20-2023 17:33:49-debug: // ---- build task Init settings and config ---- (2ms)
4-20-2023 17:33:49-debug: builder.tasks.settings.macro start11%
4-20-2023 17:33:49-debug: // ---- build task builder.tasks.settings.macro ----
4-20-2023 17:33:49-debug: run build task Init settings and config success in 2 ms √11%
4-20-2023 17:33:49-debug: Process: heapTotal 219.84MB heapUsed 192.93MB rss 174.60MB
4-20-2023 17:33:49-debug: // ---- build task builder.tasks.settings.macro ---- (3ms)
4-20-2023 17:33:49-debug: run build task builder.tasks.settings.macro success in 3 ms √11%
4-20-2023 17:33:49-debug: // ---- build task Sort some build options to settings.json ----
4-20-2023 17:33:49-debug: Sort some build options to settings.json start11%
4-20-2023 17:33:49-debug: Process: heapTotal 219.84MB heapUsed 192.97MB rss 174.60MB
4-20-2023 17:33:49-debug: run build task Sort some build options to settings.json success in 6 ms √12%
4-20-2023 17:33:49-debug: custom joint texture layouts start12%
4-20-2023 17:33:49-debug: Process: heapTotal 219.84MB heapUsed 193.03MB rss 174.65MB
4-20-2023 17:33:49-debug: // ---- build task custom joint texture layouts ----
4-20-2023 17:33:49-debug: // ---- build task Sort some build options to settings.json ---- (6ms)
4-20-2023 17:33:49-debug: // ---- build task custom joint texture layouts ---- (2ms)
4-20-2023 17:33:49-debug: run build task custom joint texture layouts success in 2 ms √12%
4-20-2023 17:33:49-debug: custom joint physics start12%
4-20-2023 17:33:49-debug: Process: heapTotal 219.84MB heapUsed 193.06MB rss 174.65MB
4-20-2023 17:33:49-debug: // ---- build task custom joint physics ---- (1ms)
4-20-2023 17:33:49-debug: run build task custom joint physics success in 1 ms √13%
4-20-2023 17:33:49-debug: // ---- build task custom joint physics ----
4-20-2023 17:33:49-debug: // ---- build task Fill script data to settings ----
4-20-2023 17:33:49-debug: Fill script data to settings start13%
4-20-2023 17:33:49-debug: Process: heapTotal 219.84MB heapUsed 193.09MB rss 174.65MB
4-20-2023 17:33:49-debug: // ---- build task Fill script data to settings ---- (1ms)
4-20-2023 17:33:49-debug: run build task Fill script data to settings success in 1 ms √13%
4-20-2023 17:33:49-debug: // ---- build task Fill scene data to settings ----
4-20-2023 17:33:49-debug: Process: heapTotal 219.84MB heapUsed 193.12MB rss 174.65MB
4-20-2023 17:33:49-debug: Fill scene data to settings start13%
4-20-2023 17:33:49-debug: run build task Fill scene data to settings success in 0 ms √14%
4-20-2023 17:33:49-debug: Organize assets groups，generate packedAssets and rawAssets data start14%
4-20-2023 17:33:49-debug: Process: heapTotal 219.84MB heapUsed 193.14MB rss 174.65MB
4-20-2023 17:33:49-debug: // ---- build task Organize assets groups，generate packedAssets and rawAssets data ----
4-20-2023 17:33:49-debug: // ---- build task Organize assets groups，generate packedAssets and rawAssets data ---- (1ms)
4-20-2023 17:33:49-debug: // ---- build task Generate md5AssetsMap from suffixMap to settings ----
4-20-2023 17:33:49-debug: options.md5Cache is false.
4-20-2023 17:33:49-debug: Generate md5AssetsMap from suffixMap to settings start14%
4-20-2023 17:33:49-debug: Process: heapTotal 219.84MB heapUsed 193.19MB rss 174.66MB
4-20-2023 17:33:49-debug: run build task Organize assets groups，generate packedAssets and rawAssets data success in 1 ms √14%
4-20-2023 17:33:49-debug: // ---- build task Generate md5AssetsMap from suffixMap to settings ---- (1ms)
4-20-2023 17:33:49-debug: run build task Generate md5AssetsMap from suffixMap to settings success in 1 ms √15%
4-20-2023 17:35:14-debug: refresh db internal success
4-20-2023 17:35:14-debug: asset-db:worker-effect-data-processing (134ms)
4-20-2023 17:35:14-debug: refresh db assets success
4-20-2023 17:35:14-debug: asset-db:refresh-all-database (183ms)
4-20-2023 17:36:14-debug: refresh db internal success
4-20-2023 17:36:14-debug: asset-db:worker-effect-data-processing (208ms)
4-20-2023 17:36:14-debug: refresh db assets success
4-20-2023 17:36:14-debug: asset-db:refresh-all-database (264ms)
4-20-2023 17:37:06-debug: refresh db internal success
4-20-2023 17:37:06-debug: asset-db:worker-effect-data-processing (134ms)
4-20-2023 17:37:06-debug: refresh db assets success
4-20-2023 17:37:06-debug: asset-db:refresh-all-database (185ms)
4-20-2023 17:37:46-debug: refresh db internal success
4-20-2023 17:37:47-debug: asset-db:worker-effect-data-processing (206ms)
4-20-2023 17:37:47-debug: refresh db assets success
4-20-2023 17:37:47-debug: asset-db:refresh-all-database (259ms)
4-20-2023 17:37:47-debug: refresh db internal success
4-20-2023 17:37:47-debug: asset-db:worker-effect-data-processing (134ms)
4-20-2023 17:37:47-debug: refresh db assets success
4-20-2023 17:37:47-debug: asset-db:refresh-all-database (182ms)
4-20-2023 17:39:05-debug: refresh db internal success
4-20-2023 17:39:05-debug: asset-db:worker-effect-data-processing (132ms)
4-20-2023 17:39:05-debug: refresh db assets success
4-20-2023 17:39:05-debug: asset-db:refresh-all-database (180ms)
4-20-2023 17:39:13-debug: refresh db internal success
4-20-2023 17:39:13-debug: asset-db:worker-effect-data-processing (172ms)
4-20-2023 17:39:13-debug: refresh db assets success
4-20-2023 17:39:13-debug: asset-db:refresh-all-database (217ms)
4-20-2023 17:39:25-debug: refresh db internal success
4-20-2023 17:39:25-debug: asset-db:worker-effect-data-processing (139ms)
4-20-2023 17:39:25-debug: refresh db assets success
4-20-2023 17:39:25-debug: asset-db:refresh-all-database (185ms)
4-20-2023 17:39:26-debug: refresh db internal success
4-20-2023 17:39:26-debug: asset-db:worker-effect-data-processing (165ms)
4-20-2023 17:39:26-debug: refresh db assets success
4-20-2023 17:39:26-debug: asset-db:refresh-all-database (208ms)
4-20-2023 17:39:59-debug: refresh db internal success
4-20-2023 17:39:59-debug: asset-db:worker-effect-data-processing (142ms)
4-20-2023 17:39:59-debug: refresh db assets success
4-20-2023 17:39:59-debug: asset-db:refresh-all-database (188ms)
4-20-2023 17:40:16-debug: refresh db internal success
4-20-2023 17:40:16-debug: asset-db:worker-effect-data-processing (198ms)
4-20-2023 17:40:16-debug: %cImport%c: C:\Users\ADMIN\OneDrive\Máy tính\SudokuMain2\SudokuMain2\assets\Script\GameController.tsbackground: #aaff85; color: #000;color: #000;
4-20-2023 17:40:16-debug: refresh db assets success
4-20-2023 17:40:16-debug: asset-db:refresh-all-database (255ms)
4-20-2023 17:40:17-debug: Query all assets info in project
4-20-2023 17:40:17-debug: BuildAssetLibrary query-assets with assets 477
4-20-2023 17:40:17-debug: init custom config: keepNodeUuid: false, useCache: true
4-20-2023 17:40:17-debug:   Number of all scenes: 2
4-20-2023 17:40:17-debug:   Number of all scripts: 7
4-20-2023 17:40:17-debug: // ---- build task Query asset bundle ----
4-20-2023 17:40:17-debug: Process: heapTotal 229.39MB heapUsed 193.44MB rss 176.93MB
4-20-2023 17:40:17-debug:   Number of other assets: 329
4-20-2023 17:40:17-debug: Query asset bundle start0%
4-20-2023 17:40:17-debug: // ---- build task Query asset bundle ---- (8ms)
4-20-2023 17:40:17-debug: run build task Query asset bundle success in 8 ms √3%
4-20-2023 17:40:17-debug: Process: heapTotal 229.39MB heapUsed 195.07MB rss 176.80MB
4-20-2023 17:40:17-debug: // ---- build task Query and organize assets ----
4-20-2023 17:40:17-debug: init bundle assets
4-20-2023 17:40:17-debug: Query and organize assets start3%
4-20-2023 17:40:17-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,ff9be190-20a4-4e48-b68c-76e3c7cff085,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,9361fd90-ba52-4f84-aa93-6e878fd576ca,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
4-20-2023 17:40:17-debug: Number of scenes: 2
4-20-2023 17:40:17-debug: // ---- build task Query and organize assets ---- (4ms)
4-20-2023 17:40:17-debug: run build task Query and organize assets success in 4 ms √7%
4-20-2023 17:40:17-debug: Process: heapTotal 229.39MB heapUsed 195.20MB rss 176.66MB
4-20-2023 17:40:17-debug: // ---- build task Organize scripts ----
4-20-2023 17:40:17-debug: sort script group...
4-20-2023 17:40:17-debug: Organize scripts start7%
4-20-2023 17:40:17-debug: // ---- build task Organize scripts ---- (1ms)
4-20-2023 17:40:17-debug: Init settings and config start10%
4-20-2023 17:40:17-debug: // ---- build task Init settings and config ----
4-20-2023 17:40:17-debug: Process: heapTotal 229.39MB heapUsed 195.24MB rss 176.57MB
4-20-2023 17:40:17-debug: run build task Organize scripts success in 1 ms √10%
4-20-2023 17:40:17-debug: run build task Init settings and config success in 1 ms √11%
4-20-2023 17:40:17-debug: // ---- build task Init settings and config ---- (1ms)
4-20-2023 17:40:17-debug: builder.tasks.settings.macro start11%
4-20-2023 17:40:17-debug: // ---- build task builder.tasks.settings.macro ----
4-20-2023 17:40:17-debug: builder.tasks.settings.macro does not defined in i18n
4-20-2023 17:40:17-debug: Process: heapTotal 229.39MB heapUsed 195.27MB rss 176.56MB
4-20-2023 17:40:17-debug: // ---- build task builder.tasks.settings.macro ---- (2ms)
4-20-2023 17:40:17-debug: run build task builder.tasks.settings.macro success in 2 ms √11%
4-20-2023 17:40:17-debug: Process: heapTotal 229.39MB heapUsed 195.30MB rss 176.56MB
4-20-2023 17:40:17-debug: // ---- build task Sort some build options to settings.json ----
4-20-2023 17:40:17-debug: Sort some build options to settings.json start11%
4-20-2023 17:40:17-debug: // ---- build task Sort some build options to settings.json ---- (5ms)
4-20-2023 17:40:17-debug: run build task Sort some build options to settings.json success in 5 ms √12%
4-20-2023 17:40:17-debug: Process: heapTotal 229.39MB heapUsed 195.37MB rss 176.59MB
4-20-2023 17:40:17-debug: custom joint texture layouts start12%
4-20-2023 17:40:17-debug: // ---- build task custom joint texture layouts ----
4-20-2023 17:40:17-debug: // ---- build task custom joint texture layouts ---- (2ms)
4-20-2023 17:40:17-debug: run build task custom joint texture layouts success in 2 ms √12%
4-20-2023 17:40:17-debug: // ---- build task custom joint physics ----
4-20-2023 17:40:17-debug: Process: heapTotal 229.39MB heapUsed 195.40MB rss 176.59MB
4-20-2023 17:40:17-debug: custom joint physics start12%
4-20-2023 17:40:17-debug: // ---- build task Fill script data to settings ----
4-20-2023 17:40:17-debug: run build task custom joint physics success in 0 ms √13%
4-20-2023 17:40:17-debug: Fill script data to settings start13%
4-20-2023 17:40:17-debug: Process: heapTotal 229.39MB heapUsed 195.43MB rss 176.59MB
4-20-2023 17:40:17-debug: // ---- build task Fill script data to settings ---- (1ms)
4-20-2023 17:40:17-debug: run build task Fill script data to settings success in 1 ms √13%
4-20-2023 17:40:17-debug: Fill scene data to settings start13%
4-20-2023 17:40:17-debug: // ---- build task Fill scene data to settings ----
4-20-2023 17:40:17-debug: Process: heapTotal 229.39MB heapUsed 195.45MB rss 176.59MB
4-20-2023 17:40:17-debug: // ---- build task Fill scene data to settings ---- (1ms)
4-20-2023 17:40:17-debug: run build task Fill scene data to settings success in 1 ms √14%
4-20-2023 17:40:17-debug: Process: heapTotal 229.39MB heapUsed 195.48MB rss 176.59MB
4-20-2023 17:40:17-debug: Organize assets groups，generate packedAssets and rawAssets data start14%
4-20-2023 17:40:17-debug: // ---- build task Organize assets groups，generate packedAssets and rawAssets data ----
4-20-2023 17:40:17-debug: // ---- build task Organize assets groups，generate packedAssets and rawAssets data ---- (1ms)
4-20-2023 17:40:17-debug: run build task Organize assets groups，generate packedAssets and rawAssets data success in 1 ms √14%
4-20-2023 17:40:17-debug: Process: heapTotal 229.39MB heapUsed 195.53MB rss 176.60MB
4-20-2023 17:40:17-debug: // ---- build task Generate md5AssetsMap from suffixMap to settings ----
4-20-2023 17:40:17-debug: options.md5Cache is false.
4-20-2023 17:40:17-debug: Generate md5AssetsMap from suffixMap to settings start14%
4-20-2023 17:40:17-debug: run build task Generate md5AssetsMap from suffixMap to settings success in 0 ms √15%
4-20-2023 17:40:27-debug: refresh db internal success
4-20-2023 17:40:28-debug: asset-db:worker-effect-data-processing (136ms)
4-20-2023 17:40:28-debug: refresh db assets success
4-20-2023 17:40:28-debug: asset-db:refresh-all-database (189ms)
4-20-2023 17:40:30-debug: Query all assets info in project
4-20-2023 17:40:30-debug: BuildAssetLibrary query-assets with assets 477
4-20-2023 17:40:30-debug: init custom config: keepNodeUuid: false, useCache: true
4-20-2023 17:40:30-debug:   Number of other assets: 329
4-20-2023 17:40:30-debug:   Number of all scripts: 7
4-20-2023 17:40:30-debug:   Number of all scenes: 2
4-20-2023 17:40:30-debug: Query asset bundle start0%
4-20-2023 17:40:30-debug: Process: heapTotal 226.70MB heapUsed 201.27MB rss 180.96MB
4-20-2023 17:40:30-debug: // ---- build task Query asset bundle ----
4-20-2023 17:40:30-debug: // ---- build task Query asset bundle ---- (8ms)
4-20-2023 17:40:30-debug: run build task Query asset bundle success in 8 ms √3%
4-20-2023 17:40:30-debug: Query and organize assets start3%
4-20-2023 17:40:30-debug: // ---- build task Query and organize assets ----
4-20-2023 17:40:30-debug: Process: heapTotal 226.70MB heapUsed 199.84MB rss 181.80MB
4-20-2023 17:40:30-debug: init bundle assets
4-20-2023 17:40:30-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,ff9be190-20a4-4e48-b68c-76e3c7cff085,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,9361fd90-ba52-4f84-aa93-6e878fd576ca,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
4-20-2023 17:40:30-debug: Number of scenes: 2
4-20-2023 17:40:30-debug: // ---- build task Query and organize assets ---- (3ms)
4-20-2023 17:40:30-debug: // ---- build task Organize scripts ----
4-20-2023 17:40:30-debug: Process: heapTotal 226.70MB heapUsed 199.96MB rss 181.93MB
4-20-2023 17:40:30-debug: sort script group...
4-20-2023 17:40:30-debug: run build task Query and organize assets success in 3 ms √7%
4-20-2023 17:40:30-debug: Organize scripts start7%
4-20-2023 17:40:30-debug: // ---- build task Organize scripts ---- (1ms)
4-20-2023 17:40:30-debug: run build task Organize scripts success in 1 ms √10%
4-20-2023 17:40:30-debug: Init settings and config start10%
4-20-2023 17:40:30-debug: // ---- build task Init settings and config ----
4-20-2023 17:40:30-debug: Process: heapTotal 226.70MB heapUsed 199.99MB rss 181.91MB
4-20-2023 17:40:30-debug: builder.tasks.settings.macro does not defined in i18n
4-20-2023 17:40:30-debug: builder.tasks.settings.macro start11%
4-20-2023 17:40:30-debug: // ---- build task builder.tasks.settings.macro ----
4-20-2023 17:40:30-debug: Process: heapTotal 226.70MB heapUsed 200.02MB rss 181.88MB
4-20-2023 17:40:30-debug: // ---- build task Init settings and config ---- (1ms)
4-20-2023 17:40:30-debug: run build task Init settings and config success in 1 ms √11%
4-20-2023 17:40:30-debug: // ---- build task builder.tasks.settings.macro ---- (4ms)
4-20-2023 17:40:30-debug: run build task builder.tasks.settings.macro success in 4 ms √11%
4-20-2023 17:40:30-debug: // ---- build task Sort some build options to settings.json ----
4-20-2023 17:40:30-debug: Process: heapTotal 226.70MB heapUsed 200.06MB rss 181.88MB
4-20-2023 17:40:30-debug: Sort some build options to settings.json start11%
4-20-2023 17:40:30-debug: // ---- build task Sort some build options to settings.json ---- (3ms)
4-20-2023 17:40:30-debug: run build task Sort some build options to settings.json success in 3 ms √12%
4-20-2023 17:40:30-debug: // ---- build task custom joint texture layouts ----
4-20-2023 17:40:30-debug: Process: heapTotal 226.70MB heapUsed 200.13MB rss 181.78MB
4-20-2023 17:40:30-debug: custom joint texture layouts start12%
4-20-2023 17:40:30-debug: run build task custom joint texture layouts success in 1 ms √12%
4-20-2023 17:40:30-debug: // ---- build task custom joint texture layouts ---- (1ms)
4-20-2023 17:40:30-debug: custom joint physics start12%
4-20-2023 17:40:30-debug: Process: heapTotal 226.70MB heapUsed 200.16MB rss 181.73MB
4-20-2023 17:40:30-debug: // ---- build task custom joint physics ----
4-20-2023 17:40:30-debug: // ---- build task custom joint physics ---- (1ms)
4-20-2023 17:40:30-debug: run build task custom joint physics success in 1 ms √13%
4-20-2023 17:40:30-debug: Fill script data to settings start13%
4-20-2023 17:40:30-debug: Process: heapTotal 226.70MB heapUsed 200.18MB rss 181.73MB
4-20-2023 17:40:30-debug: // ---- build task Fill script data to settings ----
4-20-2023 17:40:30-debug: // ---- build task Fill script data to settings ---- (1ms)
4-20-2023 17:40:30-debug: run build task Fill script data to settings success in 1 ms √13%
4-20-2023 17:40:30-debug: Fill scene data to settings start13%
4-20-2023 17:40:30-debug: // ---- build task Fill scene data to settings ----
4-20-2023 17:40:30-debug: Process: heapTotal 226.70MB heapUsed 200.21MB rss 181.73MB
4-20-2023 17:40:30-debug: Organize assets groups，generate packedAssets and rawAssets data start14%
4-20-2023 17:40:30-debug: run build task Fill scene data to settings success in 1 ms √14%
4-20-2023 17:40:30-debug: // ---- build task Organize assets groups，generate packedAssets and rawAssets data ----
4-20-2023 17:40:30-debug: // ---- build task Fill scene data to settings ---- (1ms)
4-20-2023 17:40:30-debug: Process: heapTotal 226.70MB heapUsed 200.24MB rss 181.73MB
4-20-2023 17:40:30-debug: // ---- build task Organize assets groups，generate packedAssets and rawAssets data ---- (1ms)
4-20-2023 17:40:30-debug: Generate md5AssetsMap from suffixMap to settings start14%
4-20-2023 17:40:30-debug: // ---- build task Generate md5AssetsMap from suffixMap to settings ----
4-20-2023 17:40:30-debug: Process: heapTotal 226.70MB heapUsed 200.27MB rss 181.74MB
4-20-2023 17:40:30-debug: run build task Organize assets groups，generate packedAssets and rawAssets data success in 1 ms √14%
4-20-2023 17:40:30-debug: options.md5Cache is false.
4-20-2023 17:40:30-debug: run build task Generate md5AssetsMap from suffixMap to settings success in 0 ms √15%
4-20-2023 17:40:31-debug: refresh db internal success
4-20-2023 17:40:31-debug: asset-db:worker-effect-data-processing (189ms)
4-20-2023 17:40:31-debug: refresh db assets success
4-20-2023 17:40:31-debug: asset-db:refresh-all-database (248ms)
4-20-2023 17:40:31-debug: start refresh asset from C:\Users\ADMIN\OneDrive\Máy tính\SudokuMain2\SudokuMain2\assets\Scene\MainGame.scene...
4-20-2023 17:40:31-debug: %cImport%c: C:\Users\ADMIN\OneDrive\Máy tính\SudokuMain2\SudokuMain2\assets\Scene\MainGame.scenebackground: #aaff85; color: #000;color: #000;
4-20-2023 17:40:31-debug: refresh asset C:\Users\ADMIN\OneDrive\Máy tính\SudokuMain2\SudokuMain2\assets\Scene success
4-20-2023 17:40:32-debug: Query all assets info in project
4-20-2023 17:40:32-debug: BuildAssetLibrary query-assets with assets 477
4-20-2023 17:40:32-debug: init custom config: keepNodeUuid: false, useCache: true
4-20-2023 17:40:32-debug:   Number of all scenes: 2
4-20-2023 17:40:32-debug:   Number of all scripts: 7
4-20-2023 17:40:32-debug:   Number of other assets: 329
4-20-2023 17:40:32-debug: Query asset bundle start0%
4-20-2023 17:40:32-debug: // ---- build task Query asset bundle ----
4-20-2023 17:40:32-debug: Process: heapTotal 229.49MB heapUsed 198.03MB rss 186.12MB
4-20-2023 17:40:32-debug: // ---- build task Query asset bundle ---- (12ms)
4-20-2023 17:40:32-debug: run build task Query asset bundle success in 12 ms √3%
4-20-2023 17:40:32-debug: // ---- build task Query and organize assets ----
4-20-2023 17:40:32-debug: init bundle assets
4-20-2023 17:40:32-debug: Process: heapTotal 226.99MB heapUsed 190.62MB rss 181.26MB
4-20-2023 17:40:32-debug: Query and organize assets start3%
4-20-2023 17:40:32-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,ff9be190-20a4-4e48-b68c-76e3c7cff085,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,9361fd90-ba52-4f84-aa93-6e878fd576ca,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
4-20-2023 17:40:32-debug: Number of scenes: 2
4-20-2023 17:40:32-debug: // ---- build task Query and organize assets ---- (6ms)
4-20-2023 17:40:32-debug: run build task Query and organize assets success in 6 ms √7%
4-20-2023 17:40:32-debug: // ---- build task Organize scripts ----
4-20-2023 17:40:32-debug: Process: heapTotal 226.99MB heapUsed 190.76MB rss 181.29MB
4-20-2023 17:40:32-debug: Organize scripts start7%
4-20-2023 17:40:32-debug: sort script group...
4-20-2023 17:40:32-debug: run build task Organize scripts success in 0 ms √10%
4-20-2023 17:40:32-debug: Init settings and config start10%
4-20-2023 17:40:32-debug: // ---- build task Init settings and config ----
4-20-2023 17:40:32-debug: Process: heapTotal 226.99MB heapUsed 190.79MB rss 181.20MB
4-20-2023 17:40:32-debug: // ---- build task Init settings and config ---- (3ms)
4-20-2023 17:40:32-debug: run build task Init settings and config success in 3 ms √11%
4-20-2023 17:40:32-debug: builder.tasks.settings.macro does not defined in i18n
4-20-2023 17:40:32-debug: builder.tasks.settings.macro start11%
4-20-2023 17:40:32-debug: // ---- build task builder.tasks.settings.macro ----
4-20-2023 17:40:32-debug: Process: heapTotal 226.99MB heapUsed 190.82MB rss 180.93MB
4-20-2023 17:40:32-debug: // ---- build task builder.tasks.settings.macro ---- (2ms)
4-20-2023 17:40:32-debug: run build task builder.tasks.settings.macro success in 2 ms √11%
4-20-2023 17:40:32-debug: Sort some build options to settings.json start11%
